weight_baseline_sched_cv,weight_baseline_seed7_cv,weight_lower_batch_cv,accuracy
0.14,0.0,0.86,0.81111238927873
0.14,0.01,0.85,0.8118025997929369
0.14,0.02,0.84,0.811917634878638
0.14,0.03,0.83,0.811917634878638
0.14,0.04,0.82,0.8122627401357414
0.14,0.05,0.81,0.8124928103071437
0.14,0.06,0.8,0.8127228804785459
0.14,0.07,0.79,0.8122627401357414
0.14,0.08,0.78,0.8123777752214425
0.14,0.09,0.77,0.8130679857356494
0.14,0.1,0.76,0.8135281260784539
0.14,0.11,0.75,0.8139882664212584
0.14,0.12,0.74,0.8137581962498562
0.14,0.13,0.73,0.8141033015069596
0.14,0.14,0.72,0.8141033015069596
0.14,0.15,0.71,0.8138732313355573
0.14,0.16,0.7,0.8142183365926607
0.14,0.17,0.69,0.8142183365926607
0.14,0.18,0.68,0.8141033015069596
0.14,0.19,0.67,0.813643161164155
0.14,0.2,0.66,0.8141033015069596
0.14,0.21,0.65,0.8135281260784539
0.14,0.22,0.64,0.8131830208213505
0.14,0.23,0.63,0.8139882664212584
0.14,0.24,0.62,0.814448406764063
0.14,0.25,0.61,0.814448406764063
0.14,0.26,0.6,0.814333371678362
0.14,0.27,0.59,0.8145634418497641
0.14,0.28,0.58,0.8147935120211665
0.14,0.29,0.57,0.8147935120211665
0.14,0.3,0.56,0.815253652363971
0.14,0.31,0.55,0.8153686874496722
0.14,0.32,0.54,0.8154837225353733
0.14,0.33,0.53,0.8153686874496722
0.14,0.34,0.52,0.8149085471068676
0.14,0.35,0.51,0.8146784769354654
0.14,0.36,0.5,0.814448406764063
0.14,0.37,0.49,0.8147935120211665
0.14,0.38,0.48,0.8145634418497641
0.14,0.39,0.47,0.8150235821925688
0.14,0.4,0.46,0.8149085471068676
0.14,0.41,0.45,0.8147935120211665
0.14,0.42,0.44,0.8151386172782699
0.14,0.43,0.43,0.8147935120211665
0.14,0.44,0.42,0.8138732313355573
0.14,0.45,0.41,0.8135281260784539
0.14,0.46,0.4,0.8134130909927528
0.14,0.47,0.39,0.8129529506499482
0.14,0.48,0.38,0.8132980559070516
0.14,0.49,0.37,0.8138732313355573
0.14,0.5,0.36,0.8135281260784539
0.14,0.51,0.35,0.8134130909927528
0.14,0.52,0.34,0.813643161164155
0.14,0.53,0.33,0.8134130909927528
0.14,0.54,0.32,0.8128379155642471
0.14,0.55,0.31,0.8128379155642471
0.14,0.56,0.3,0.8130679857356494
0.14,0.57,0.29,0.8135281260784539
0.14,0.58,0.28,0.8128379155642471
0.14,0.59,0.27,0.8126078453928448
0.14,0.6,0.26,0.8124928103071437
0.14,0.61,0.25,0.8116875647072357
0.14,0.62,0.24,0.8114574945358334
0.14,0.63,0.23,0.8109973541930289
0.14,0.64,0.22,0.8109973541930289
0.14,0.65,0.21,0.8114574945358334
0.14,0.66,0.2,0.8107672840216266
0.14,0.67,0.19,0.81111238927873
0.14,0.68,0.18,0.8115725296215346
0.14,0.69,0.17,0.8108823191073278
0.14,0.7,0.16,0.8099620384217187
0.14,0.71,0.15,0.809501898078914
0.14,0.72,0.14,0.8092718279075118
0.14,0.73,0.13,0.8093868629932129
0.14,0.74,0.12,0.8085816173933049
0.14,0.75,0.11,0.8082365121362015
0.14,0.76,0.1,0.8086966524790061
0.14,0.77,0.09,0.8088116875647072
0.14,0.78,0.08,0.8085816173933049
0.14,0.79,0.07,0.8082365121362015
0.14,0.8,0.06,0.8080064419647993
0.14,0.81,0.05,0.8074312665362936
0.14,0.82,0.04,0.8076613367076958
0.14,0.83,0.03,0.8074312665362936
0.14,0.84,0.02,0.8073162314505924
0.14,0.85,0.01,0.806971126193489
0.14,0.86,0.0,0.8070861612791902
0.15,0.0,0.85,0.8115725296215346
0.15,0.01,0.84,0.811917634878638
0.15,0.02,0.83,0.811917634878638
0.15,0.03,0.82,0.8120326699643391
0.15,0.04,0.81,0.8123777752214425
0.15,0.05,0.8,0.8126078453928448
0.15,0.06,0.79,0.8124928103071437
0.15,0.07,0.78,0.8123777752214425
0.15,0.08,0.77,0.8115725296215346
0.15,0.09,0.76,0.8124928103071437
0.15,0.1,0.75,0.8134130909927528
0.15,0.11,0.74,0.8137581962498562
0.15,0.12,0.73,0.8139882664212584
0.15,0.13,0.72,0.814333371678362
0.15,0.14,0.71,0.8141033015069596
0.15,0.15,0.7,0.814448406764063
0.15,0.16,0.69,0.814333371678362
0.15,0.17,0.68,0.8142183365926607
0.15,0.18,0.67,0.814333371678362
0.15,0.19,0.66,0.8141033015069596
0.15,0.2,0.65,0.8137581962498562
0.15,0.21,0.64,0.8134130909927528
0.15,0.22,0.63,0.8130679857356494
0.15,0.23,0.62,0.8137581962498562
0.15,0.24,0.61,0.814333371678362
0.15,0.25,0.6,0.8141033015069596
0.15,0.26,0.59,0.8141033015069596
0.15,0.27,0.58,0.8146784769354654
0.15,0.28,0.57,0.8147935120211665
0.15,0.29,0.56,0.8150235821925688
0.15,0.3,0.55,0.8157137927067756
0.15,0.31,0.54,0.8155987576210745
0.15,0.32,0.53,0.8154837225353733
0.15,0.33,0.52,0.8150235821925688
0.15,0.34,0.51,0.8147935120211665
0.15,0.35,0.5,0.814448406764063
0.15,0.36,0.49,0.8145634418497641
0.15,0.37,0.48,0.8145634418497641
0.15,0.38,0.47,0.8147935120211665
0.15,0.39,0.46,0.8146784769354654
0.15,0.4,0.45,0.8146784769354654
0.15,0.41,0.44,0.8147935120211665
0.15,0.42,0.43,0.8153686874496722
0.15,0.43,0.42,0.814333371678362
0.15,0.44,0.41,0.8135281260784539
0.15,0.45,0.4,0.813643161164155
0.15,0.46,0.39,0.8135281260784539
0.15,0.47,0.38,0.8132980559070516
0.15,0.48,0.37,0.8135281260784539
0.15,0.49,0.36,0.8142183365926607
0.15,0.5,0.35,0.813643161164155
0.15,0.51,0.34,0.8135281260784539
0.15,0.52,0.33,0.8134130909927528
0.15,0.53,0.32,0.8131830208213505
0.15,0.54,0.31,0.8128379155642471
0.15,0.55,0.3,0.8131830208213505
0.15,0.56,0.29,0.813643161164155
0.15,0.57,0.28,0.8131830208213505
0.15,0.58,0.27,0.8128379155642471
0.15,0.59,0.26,0.8127228804785459
0.15,0.6,0.25,0.8122627401357414
0.15,0.61,0.24,0.8118025997929369
0.15,0.62,0.23,0.8116875647072357
0.15,0.63,0.22,0.8114574945358334
0.15,0.64,0.21,0.8115725296215346
0.15,0.65,0.2,0.8112274243644312
0.15,0.66,0.19,0.8112274243644312
0.15,0.67,0.18,0.8109973541930289
0.15,0.68,0.17,0.8108823191073278
0.15,0.69,0.16,0.8101921085931209
0.15,0.7,0.15,0.809501898078914
0.15,0.71,0.14,0.8096169331646152
0.15,0.72,0.13,0.8092718279075118
0.15,0.73,0.12,0.8090417577361095
0.15,0.74,0.11,0.8085816173933049
0.15,0.75,0.1,0.8084665823076038
0.15,0.76,0.09,0.8082365121362015
0.15,0.77,0.08,0.8085816173933049
0.15,0.78,0.07,0.8084665823076038
0.15,0.79,0.06,0.8080064419647993
0.15,0.8,0.05,0.8076613367076958
0.15,0.81,0.04,0.8072011963648913
0.15,0.82,0.03,0.8072011963648913
0.15,0.83,0.02,0.806971126193489
0.15,0.84,0.01,0.8067410560220868
0.15,0.85,0.0,0.8067410560220868
0.16,0.0,0.84,0.8120326699643391
0.16,0.01,0.83,0.8123777752214425
0.16,0.02,0.82,0.8126078453928448
0.16,0.03,0.81,0.8120326699643391
0.16,0.04,0.8,0.8123777752214425
0.16,0.05,0.79,0.8123777752214425
0.16,0.06,0.78,0.8124928103071437
0.16,0.07,0.77,0.8122627401357414
0.16,0.08,0.76,0.8123777752214425
0.16,0.09,0.75,0.8127228804785459
0.16,0.1,0.74,0.8134130909927528
0.16,0.11,0.73,0.8137581962498562
0.16,0.12,0.72,0.8141033015069596
0.16,0.13,0.71,0.8147935120211665
0.16,0.14,0.7,0.8147935120211665
0.16,0.15,0.69,0.8149085471068676
0.16,0.16,0.68,0.8146784769354654
0.16,0.17,0.67,0.814448406764063
0.16,0.18,0.66,0.8141033015069596
0.16,0.19,0.65,0.813643161164155
0.16,0.2,0.64,0.813643161164155
0.16,0.21,0.63,0.813643161164155
0.16,0.22,0.62,0.8132980559070516
0.16,0.23,0.61,0.8139882664212584
0.16,0.24,0.6,0.8138732313355573
0.16,0.25,0.59,0.8141033015069596
0.16,0.26,0.58,0.8145634418497641
0.16,0.27,0.57,0.8145634418497641
0.16,0.28,0.56,0.815253652363971
0.16,0.29,0.55,0.815253652363971
0.16,0.3,0.54,0.815253652363971
0.16,0.31,0.53,0.815253652363971
0.16,0.32,0.52,0.8154837225353733
0.16,0.33,0.51,0.8150235821925688
0.16,0.34,0.5,0.8147935120211665
0.16,0.35,0.49,0.8151386172782699
0.16,0.36,0.48,0.8151386172782699
0.16,0.37,0.47,0.814448406764063
0.16,0.38,0.46,0.8145634418497641
0.16,0.39,0.45,0.8142183365926607
0.16,0.4,0.44,0.8142183365926607
0.16,0.41,0.43,0.814448406764063
0.16,0.42,0.42,0.8149085471068676
0.16,0.43,0.41,0.8141033015069596
0.16,0.44,0.4,0.8137581962498562
0.16,0.45,0.39,0.8137581962498562
0.16,0.46,0.38,0.813643161164155
0.16,0.47,0.37,0.8132980559070516
0.16,0.48,0.36,0.8138732313355573
0.16,0.49,0.35,0.8137581962498562
0.16,0.5,0.34,0.8135281260784539
0.16,0.51,0.33,0.8129529506499482
0.16,0.52,0.32,0.8135281260784539
0.16,0.53,0.31,0.8129529506499482
0.16,0.54,0.3,0.8130679857356494
0.16,0.55,0.29,0.8134130909927528
0.16,0.56,0.28,0.8132980559070516
0.16,0.57,0.27,0.8131830208213505
0.16,0.58,0.26,0.8126078453928448
0.16,0.59,0.25,0.8124928103071437
0.16,0.6,0.24,0.8121477050500403
0.16,0.61,0.23,0.8115725296215346
0.16,0.62,0.22,0.8116875647072357
0.16,0.63,0.21,0.8116875647072357
0.16,0.64,0.2,0.8114574945358334
0.16,0.65,0.19,0.8113424594501323
0.16,0.66,0.18,0.8113424594501323
0.16,0.67,0.17,0.81111238927873
0.16,0.68,0.16,0.8107672840216266
0.16,0.69,0.15,0.8100770735074198
0.16,0.7,0.14,0.8096169331646152
0.16,0.71,0.13,0.809501898078914
0.16,0.72,0.12,0.8092718279075118
0.16,0.73,0.11,0.8086966524790061
0.16,0.74,0.1,0.8082365121362015
0.16,0.75,0.09,0.8081214770505004
0.16,0.76,0.08,0.8078914068790981
0.16,0.77,0.07,0.8085816173933049
0.16,0.78,0.06,0.8083515472219027
0.16,0.79,0.05,0.807776371793397
0.16,0.8,0.04,0.8075463016219947
0.16,0.81,0.03,0.8067410560220868
0.16,0.82,0.02,0.8066260209363856
0.16,0.83,0.01,0.8063959507649833
0.16,0.84,0.0,0.8072011963648913
0.17,0.0,0.83,0.8122627401357414
0.17,0.01,0.82,0.8124928103071437
0.17,0.02,0.81,0.8127228804785459
0.17,0.03,0.8,0.8122627401357414
0.17,0.04,0.79,0.8123777752214425
0.17,0.05,0.78,0.8121477050500403
0.17,0.06,0.77,0.8126078453928448
0.17,0.07,0.76,0.8122627401357414
0.17,0.08,0.75,0.8128379155642471
0.17,0.09,0.74,0.8134130909927528
0.17,0.1,0.73,0.8137581962498562
0.17,0.11,0.72,0.8137581962498562
0.17,0.12,0.71,0.8145634418497641
0.17,0.13,0.7,0.8146784769354654
0.17,0.14,0.69,0.8149085471068676
0.17,0.15,0.68,0.8149085471068676
0.17,0.16,0.67,0.8151386172782699
0.17,0.17,0.66,0.8147935120211665
0.17,0.18,0.65,0.8142183365926607
0.17,0.19,0.64,0.8135281260784539
0.17,0.2,0.63,0.813643161164155
0.17,0.21,0.62,0.8137581962498562
0.17,0.22,0.61,0.8138732313355573
0.17,0.23,0.6,0.8137581962498562
0.17,0.24,0.59,0.814448406764063
0.17,0.25,0.58,0.8142183365926607
0.17,0.26,0.57,0.814333371678362
0.17,0.27,0.56,0.8147935120211665
0.17,0.28,0.55,0.815253652363971
0.17,0.29,0.54,0.8154837225353733
0.17,0.3,0.53,0.815253652363971
0.17,0.31,0.52,0.8154837225353733
0.17,0.32,0.51,0.8147935120211665
0.17,0.33,0.5,0.8146784769354654
0.17,0.34,0.49,0.8154837225353733
0.17,0.35,0.48,0.8159438628781779
0.17,0.36,0.47,0.8154837225353733
0.17,0.37,0.46,0.8149085471068676
0.17,0.38,0.45,0.8146784769354654
0.17,0.39,0.44,0.814448406764063
0.17,0.4,0.43,0.8142183365926607
0.17,0.41,0.42,0.814448406764063
0.17,0.42,0.41,0.8139882664212584
0.17,0.43,0.4,0.8137581962498562
0.17,0.44,0.39,0.8137581962498562
0.17,0.45,0.38,0.8138732313355573
0.17,0.46,0.37,0.8135281260784539
0.17,0.47,0.36,0.8134130909927528
0.17,0.48,0.35,0.8130679857356494
0.17,0.49,0.34,0.8131830208213505
0.17,0.5,0.33,0.8131830208213505
0.17,0.51,0.32,0.8128379155642471
0.17,0.52,0.31,0.8131830208213505
0.17,0.53,0.3,0.8130679857356494
0.17,0.54,0.29,0.8134130909927528
0.17,0.55,0.28,0.8129529506499482
0.17,0.56,0.27,0.8132980559070516
0.17,0.57,0.26,0.8132980559070516
0.17,0.58,0.25,0.8131830208213505
0.17,0.59,0.24,0.8130679857356494
0.17,0.6,0.23,0.8126078453928448
0.17,0.61,0.22,0.8120326699643391
0.17,0.62,0.21,0.8121477050500403
0.17,0.63,0.2,0.8113424594501323
0.17,0.64,0.19,0.8114574945358334
0.17,0.65,0.18,0.8112274243644312
0.17,0.66,0.17,0.8113424594501323
0.17,0.67,0.16,0.8113424594501323
0.17,0.68,0.15,0.8106522489359255
0.17,0.69,0.14,0.8105372138502244
0.17,0.7,0.13,0.8099620384217187
0.17,0.71,0.12,0.809501898078914
0.17,0.72,0.11,0.8091567928218106
0.17,0.73,0.1,0.8084665823076038
0.17,0.74,0.09,0.8084665823076038
0.17,0.75,0.08,0.8082365121362015
0.17,0.76,0.07,0.8082365121362015
0.17,0.77,0.06,0.8088116875647072
0.17,0.78,0.05,0.8084665823076038
0.17,0.79,0.04,0.8081214770505004
0.17,0.8,0.03,0.8075463016219947
0.17,0.81,0.02,0.8067410560220868
0.17,0.82,0.01,0.8060508455078799
0.17,0.83,0.0,0.8063959507649833
0.18,0.0,0.82,0.8121477050500403
0.18,0.01,0.81,0.8126078453928448
0.18,0.02,0.8,0.8124928103071437
0.18,0.03,0.79,0.811917634878638
0.18,0.04,0.78,0.8126078453928448
0.18,0.05,0.77,0.8126078453928448
0.18,0.06,0.76,0.8127228804785459
0.18,0.07,0.75,0.8130679857356494
0.18,0.08,0.74,0.8132980559070516
0.18,0.09,0.73,0.8134130909927528
0.18,0.1,0.72,0.8134130909927528
0.18,0.11,0.71,0.8137581962498562
0.18,0.12,0.7,0.8145634418497641
0.18,0.13,0.69,0.8150235821925688
0.18,0.14,0.68,0.8146784769354654
0.18,0.15,0.67,0.8149085471068676
0.18,0.16,0.66,0.8147935120211665
0.18,0.17,0.65,0.8145634418497641
0.18,0.18,0.64,0.8139882664212584
0.18,0.19,0.63,0.8139882664212584
0.18,0.2,0.62,0.8138732313355573
0.18,0.21,0.61,0.8138732313355573
0.18,0.22,0.6,0.8141033015069596
0.18,0.23,0.59,0.8142183365926607
0.18,0.24,0.58,0.8145634418497641
0.18,0.25,0.57,0.814333371678362
0.18,0.26,0.56,0.814448406764063
0.18,0.27,0.55,0.815253652363971
0.18,0.28,0.54,0.8157137927067756
0.18,0.29,0.53,0.8154837225353733
0.18,0.3,0.52,0.8155987576210745
0.18,0.31,0.51,0.8151386172782699
0.18,0.32,0.5,0.815253652363971
0.18,0.33,0.49,0.8151386172782699
0.18,0.34,0.48,0.8159438628781779
0.18,0.35,0.47,0.816058897963879
0.18,0.36,0.46,0.8158288277924767
0.18,0.37,0.45,0.8157137927067756
0.18,0.38,0.44,0.8153686874496722
0.18,0.39,0.43,0.8142183365926607
0.18,0.4,0.42,0.8142183365926607
0.18,0.41,0.41,0.8138732313355573
0.18,0.42,0.4,0.8139882664212584
0.18,0.43,0.39,0.8139882664212584
0.18,0.44,0.38,0.8141033015069596
0.18,0.45,0.37,0.8134130909927528
0.18,0.46,0.36,0.8132980559070516
0.18,0.47,0.35,0.8126078453928448
0.18,0.48,0.34,0.8126078453928448
0.18,0.49,0.33,0.8127228804785459
0.18,0.5,0.32,0.8130679857356494
0.18,0.51,0.31,0.8126078453928448
0.18,0.52,0.3,0.8129529506499482
0.18,0.53,0.29,0.8130679857356494
0.18,0.54,0.28,0.8129529506499482
0.18,0.55,0.27,0.8127228804785459
0.18,0.56,0.26,0.8126078453928448
0.18,0.57,0.25,0.8132980559070516
0.18,0.58,0.24,0.8131830208213505
0.18,0.59,0.23,0.8128379155642471
0.18,0.6,0.22,0.8120326699643391
0.18,0.61,0.21,0.8122627401357414
0.18,0.62,0.2,0.8123777752214425
0.18,0.63,0.19,0.8115725296215346
0.18,0.64,0.18,0.8114574945358334
0.18,0.65,0.17,0.81111238927873
0.18,0.66,0.16,0.8112274243644312
0.18,0.67,0.15,0.8109973541930289
0.18,0.68,0.14,0.8109973541930289
0.18,0.69,0.13,0.8108823191073278
0.18,0.7,0.12,0.8104221787645232
0.18,0.71,0.11,0.8097319682503163
0.18,0.72,0.1,0.8091567928218106
0.18,0.73,0.09,0.8085816173933049
0.18,0.74,0.08,0.8090417577361095
0.18,0.75,0.07,0.8092718279075118
0.18,0.76,0.06,0.8092718279075118
0.18,0.77,0.05,0.8085816173933049
0.18,0.78,0.04,0.8082365121362015
0.18,0.79,0.03,0.8080064419647993
0.18,0.8,0.02,0.8070861612791902
0.18,0.81,0.01,0.8067410560220868
0.18,0.82,0.0,0.8061658805935811
0.19,0.0,0.81,0.8122627401357414
0.19,0.01,0.8,0.8126078453928448
0.19,0.02,0.79,0.8127228804785459
0.19,0.03,0.78,0.8126078453928448
0.19,0.04,0.77,0.8126078453928448
0.19,0.05,0.76,0.8126078453928448
0.19,0.06,0.75,0.8123777752214425
0.19,0.07,0.74,0.8130679857356494
0.19,0.08,0.73,0.8132980559070516
0.19,0.09,0.72,0.813643161164155
0.19,0.1,0.71,0.8138732313355573
0.19,0.11,0.7,0.8142183365926607
0.19,0.12,0.69,0.8146784769354654
0.19,0.13,0.68,0.8149085471068676
0.19,0.14,0.67,0.815253652363971
0.19,0.15,0.66,0.8145634418497641
0.19,0.16,0.65,0.8149085471068676
0.19,0.17,0.64,0.8141033015069596
0.19,0.18,0.63,0.8138732313355573
0.19,0.19,0.62,0.8138732313355573
0.19,0.2,0.61,0.814333371678362
0.19,0.21,0.6,0.8147935120211665
0.19,0.22,0.59,0.814333371678362
0.19,0.23,0.58,0.8141033015069596
0.19,0.24,0.57,0.8141033015069596
0.19,0.25,0.56,0.8145634418497641
0.19,0.26,0.55,0.815253652363971
0.19,0.27,0.54,0.8154837225353733
0.19,0.28,0.53,0.8157137927067756
0.19,0.29,0.52,0.8157137927067756
0.19,0.3,0.51,0.8158288277924767
0.19,0.31,0.5,0.8154837225353733
0.19,0.32,0.49,0.8155987576210745
0.19,0.33,0.48,0.8153686874496722
0.19,0.34,0.47,0.816058897963879
0.19,0.35,0.46,0.8158288277924767
0.19,0.36,0.45,0.8157137927067756
0.19,0.37,0.44,0.8159438628781779
0.19,0.38,0.43,0.815253652363971
0.19,0.39,0.42,0.814448406764063
0.19,0.4,0.41,0.8145634418497641
0.19,0.41,0.4,0.8139882664212584
0.19,0.42,0.39,0.8138732313355573
0.19,0.43,0.38,0.813643161164155
0.19,0.44,0.37,0.8137581962498562
0.19,0.45,0.36,0.8132980559070516
0.19,0.46,0.35,0.8129529506499482
0.19,0.47,0.34,0.8124928103071437
0.19,0.48,0.33,0.8123777752214425
0.19,0.49,0.32,0.8128379155642471
0.19,0.5,0.31,0.8129529506499482
0.19,0.51,0.3,0.8127228804785459
0.19,0.52,0.29,0.8130679857356494
0.19,0.53,0.28,0.8130679857356494
0.19,0.54,0.27,0.8126078453928448
0.19,0.55,0.26,0.8129529506499482
0.19,0.56,0.25,0.8131830208213505
0.19,0.57,0.24,0.8134130909927528
0.19,0.58,0.23,0.8128379155642471
0.19,0.59,0.22,0.8127228804785459
0.19,0.6,0.21,0.8121477050500403
0.19,0.61,0.2,0.8120326699643391
0.19,0.62,0.19,0.811917634878638
0.19,0.63,0.18,0.81111238927873
0.19,0.64,0.17,0.81111238927873
0.19,0.65,0.16,0.8106522489359255
0.19,0.66,0.15,0.8108823191073278
0.19,0.67,0.14,0.8109973541930289
0.19,0.68,0.13,0.8109973541930289
0.19,0.69,0.12,0.8108823191073278
0.19,0.7,0.11,0.8104221787645232
0.19,0.71,0.1,0.8098470033360174
0.19,0.72,0.09,0.8092718279075118
0.19,0.73,0.08,0.8089267226504083
0.19,0.74,0.07,0.8092718279075118
0.19,0.75,0.06,0.8090417577361095
0.19,0.76,0.05,0.8090417577361095
0.19,0.77,0.04,0.8086966524790061
0.19,0.78,0.03,0.8083515472219027
0.19,0.79,0.02,0.8080064419647993
0.19,0.8,0.01,0.807776371793397
0.19,0.81,0.0,0.8068560911077879
0.2,0.0,0.8,0.8121477050500403
0.2,0.01,0.79,0.8123777752214425
0.2,0.02,0.78,0.8126078453928448
0.2,0.03,0.77,0.8124928103071437
0.2,0.04,0.76,0.8122627401357414
0.2,0.05,0.75,0.8122627401357414
0.2,0.06,0.74,0.8126078453928448
0.2,0.07,0.73,0.8130679857356494
0.2,0.08,0.72,0.813643161164155
0.2,0.09,0.71,0.814448406764063
0.2,0.1,0.7,0.8139882664212584
0.2,0.11,0.69,0.814333371678362
0.2,0.12,0.68,0.814448406764063
0.2,0.13,0.67,0.8145634418497641
0.2,0.14,0.66,0.8145634418497641
0.2,0.15,0.65,0.814333371678362
0.2,0.16,0.64,0.8142183365926607
0.2,0.17,0.63,0.8139882664212584
0.2,0.18,0.62,0.8139882664212584
0.2,0.19,0.61,0.8146784769354654
0.2,0.2,0.6,0.8150235821925688
0.2,0.21,0.59,0.8147935120211665
0.2,0.22,0.58,0.8147935120211665
0.2,0.23,0.57,0.814448406764063
0.2,0.24,0.56,0.8145634418497641
0.2,0.25,0.55,0.8146784769354654
0.2,0.26,0.54,0.815253652363971
0.2,0.27,0.53,0.8158288277924767
0.2,0.28,0.52,0.8158288277924767
0.2,0.29,0.51,0.8158288277924767
0.2,0.3,0.5,0.8158288277924767
0.2,0.31,0.49,0.8157137927067756
0.2,0.32,0.48,0.8151386172782699
0.2,0.33,0.47,0.8159438628781779
0.2,0.34,0.46,0.8158288277924767
0.2,0.35,0.45,0.8158288277924767
0.2,0.36,0.44,0.8159438628781779
0.2,0.37,0.43,0.8159438628781779
0.2,0.38,0.42,0.8151386172782699
0.2,0.39,0.41,0.8149085471068676
0.2,0.4,0.4,0.8145634418497641
0.2,0.41,0.39,0.8138732313355573
0.2,0.42,0.38,0.8139882664212584
0.2,0.43,0.37,0.8135281260784539
0.2,0.44,0.36,0.8132980559070516
0.2,0.45,0.35,0.8130679857356494
0.2,0.46,0.34,0.8126078453928448
0.2,0.47,0.33,0.8121477050500403
0.2,0.48,0.32,0.8124928103071437
0.2,0.49,0.31,0.8126078453928448
0.2,0.5,0.3,0.8126078453928448
0.2,0.51,0.29,0.8127228804785459
0.2,0.52,0.28,0.8129529506499482
0.2,0.53,0.27,0.8127228804785459
0.2,0.54,0.26,0.8129529506499482
0.2,0.55,0.25,0.8134130909927528
0.2,0.56,0.24,0.8134130909927528
0.2,0.57,0.23,0.8134130909927528
0.2,0.58,0.22,0.8130679857356494
0.2,0.59,0.21,0.8126078453928448
0.2,0.6,0.2,0.8123777752214425
0.2,0.61,0.19,0.8127228804785459
0.2,0.62,0.18,0.8120326699643391
0.2,0.63,0.17,0.8114574945358334
0.2,0.64,0.16,0.8106522489359255
0.2,0.65,0.15,0.8106522489359255
0.2,0.66,0.14,0.8106522489359255
0.2,0.67,0.13,0.8115725296215346
0.2,0.68,0.12,0.8113424594501323
0.2,0.69,0.11,0.8109973541930289
0.2,0.7,0.1,0.8101921085931209
0.2,0.71,0.09,0.8099620384217187
0.2,0.72,0.08,0.8090417577361095
0.2,0.73,0.07,0.8090417577361095
0.2,0.74,0.06,0.8086966524790061
0.2,0.75,0.05,0.8091567928218106
0.2,0.76,0.04,0.8091567928218106
0.2,0.77,0.03,0.8091567928218106
0.2,0.78,0.02,0.8089267226504083
0.2,0.79,0.01,0.8084665823076038
0.2,0.8,0.0,0.8076613367076958
0.21,0.0,0.79,0.8120326699643391
0.21,0.01,0.78,0.8121477050500403
0.21,0.02,0.77,0.8118025997929369
0.21,0.03,0.76,0.811917634878638
0.21,0.04,0.75,0.8123777752214425
0.21,0.05,0.74,0.8128379155642471
0.21,0.06,0.73,0.8131830208213505
0.21,0.07,0.72,0.8132980559070516
0.21,0.08,0.71,0.8138732313355573
0.21,0.09,0.7,0.8139882664212584
0.21,0.1,0.69,0.8141033015069596
0.21,0.11,0.68,0.8141033015069596
0.21,0.12,0.67,0.8145634418497641
0.21,0.13,0.66,0.814448406764063
0.21,0.14,0.65,0.8142183365926607
0.21,0.15,0.64,0.814333371678362
0.21,0.16,0.63,0.8142183365926607
0.21,0.17,0.62,0.8147935120211665
0.21,0.18,0.61,0.8147935120211665
0.21,0.19,0.6,0.8151386172782699
0.21,0.2,0.59,0.8149085471068676
0.21,0.21,0.58,0.8146784769354654
0.21,0.22,0.57,0.8145634418497641
0.21,0.23,0.56,0.8149085471068676
0.21,0.24,0.55,0.8147935120211665
0.21,0.25,0.54,0.8151386172782699
0.21,0.26,0.53,0.8154837225353733
0.21,0.27,0.52,0.8158288277924767
0.21,0.28,0.51,0.8157137927067756
0.21,0.29,0.5,0.8157137927067756
0.21,0.3,0.49,0.8153686874496722
0.21,0.31,0.48,0.8154837225353733
0.21,0.32,0.47,0.816058897963879
0.21,0.33,0.46,0.8158288277924767
0.21,0.34,0.45,0.8157137927067756
0.21,0.35,0.44,0.8161739330495801
0.21,0.36,0.43,0.816058897963879
0.21,0.37,0.42,0.8159438628781779
0.21,0.38,0.41,0.815253652363971
0.21,0.39,0.4,0.8149085471068676
0.21,0.4,0.39,0.8142183365926607
0.21,0.41,0.38,0.8139882664212584
0.21,0.42,0.37,0.8139882664212584
0.21,0.43,0.36,0.8135281260784539
0.21,0.44,0.35,0.8132980559070516
0.21,0.45,0.34,0.8124928103071437
0.21,0.46,0.33,0.8124928103071437
0.21,0.47,0.32,0.8121477050500403
0.21,0.48,0.31,0.8121477050500403
0.21,0.49,0.3,0.8123777752214425
0.21,0.5,0.29,0.8126078453928448
0.21,0.51,0.28,0.8128379155642471
0.21,0.52,0.27,0.8135281260784539
0.21,0.53,0.26,0.8130679857356494
0.21,0.54,0.25,0.8130679857356494
0.21,0.55,0.24,0.8128379155642471
0.21,0.56,0.23,0.8130679857356494
0.21,0.57,0.22,0.8127228804785459
0.21,0.58,0.21,0.8128379155642471
0.21,0.59,0.2,0.8129529506499482
0.21,0.6,0.19,0.8124928103071437
0.21,0.61,0.18,0.8121477050500403
0.21,0.62,0.17,0.8122627401357414
0.21,0.63,0.16,0.8108823191073278
0.21,0.64,0.15,0.8108823191073278
0.21,0.65,0.14,0.8106522489359255
0.21,0.66,0.13,0.8109973541930289
0.21,0.67,0.12,0.8113424594501323
0.21,0.68,0.11,0.8108823191073278
0.21,0.69,0.1,0.8107672840216266
0.21,0.7,0.09,0.8100770735074198
0.21,0.71,0.08,0.8101921085931209
0.21,0.72,0.07,0.8098470033360174
0.21,0.73,0.06,0.8091567928218106
0.21,0.74,0.05,0.8092718279075118
0.21,0.75,0.04,0.8096169331646152
0.21,0.76,0.03,0.8096169331646152
0.21,0.77,0.02,0.8092718279075118
0.21,0.78,0.01,0.8083515472219027
0.21,0.79,0.0,0.8085816173933049
